,0,1,2,3,4,5,6,7
0,0.0,0.0,0.0,0.0,0.022967004776000978,0.0034236693916209586,0.0010103940963745116,0.0001719808734497483
1,0.0,0.0,0.0,0.0,0.026728391647338867,0.0036565487058156506,0.0010203123092651367,0.00018317667779742461
2,0.012825702811244979,0.025651470008208867,0.007142857142857143,0.021428571428571425,0.07724380493164062,0.011787246741775476,0.001214003562927246,0.00023911677767505542
3,0.0,0.0,0.0,0.0,0.15425558090209962,0.01947309144487584,0.0011736392974853516,0.00018726868640698055
4,0.6388783311015069,0.19638568444696228,0.6242630199211529,0.19935787014932224,0.3128194332122803,0.0360445297579848,0.0013236522674560547,0.0001973719317149964
5,0.7097799952859242,0.006002966690250096,0.6762666642930102,0.03998543535686295,0.36838808059692385,0.04394068573099937,0.0013553380966186523,0.00015566655768143044
6,0.6920403878579636,0.0063436561000602765,0.655683641830483,0.044240834083485385,0.4671769142150879,0.05357764035387455,0.0015269756317138673,0.00022961202515456379
7,0.705696337942016,0.006391354047721399,0.6784250098137802,0.04486316563549835,0.5743927717208862,0.060685867740336484,0.0015063762664794921,0.00016091031521511045
8,0.6994466407475959,0.0057401751417593405,0.6617484452609046,0.03941033129911248,0.6178422451019288,0.07803324797092066,0.001517009735107422,3.523691094752273e-05
9,0.7048502643663646,0.006150405478875281,0.6831874613135618,0.04683685591564864,0.713727617263794,0.07716675076636928,0.0016511201858520508,0.00011367632087436615
10,0.7015403550725774,0.008181076505188291,0.6642159689856428,0.04415147493126666,0.7808959245681762,0.10246938842393925,0.0017697811126708984,0.00019445881760894675
11,0.7072013656119849,0.0060423747531491686,0.6850636659208486,0.018881059854768616,0.8447922945022583,0.10592033090387044,0.0017928123474121095,0.00014822083264254875
12,0.7346839688132658,0.007365154269086989,0.7150438095940774,0.0539623595821564,0.9720053911209107,0.11539502781470774,0.002017354965209961,0.00020978751946130087
13,0.7017329566013553,0.00507594458865076,0.6763108882723586,0.030212392855862816,1.0136538743972778,0.12758595147452098,0.0019245386123657227,0.00013150389271661666
14,0.6925177857574545,0.00796662227571511,0.65840564361348,0.044796284045499825,1.127567672729492,0.13385330241272883,0.0020137786865234374,0.00010294102552395004
15,0.7130343218021105,0.0067000003366675985,0.6846878488839698,0.03749357860033385,1.2213361978530883,0.14599163542433413,0.002080225944519043,0.00010694552056710643
16,0.7253092563715675,0.0036332802625214547,0.6944400897415101,0.01932496168174018,1.2638708829879761,0.13837690137783218,0.0021936178207397463,0.0003427666566205236
17,0.697676082949219,0.0051255960797891515,0.6699880002723095,0.02815836477499985,1.4144040584564208,0.18496435164361635,0.0024307727813720702,0.00015625322146978408
18,0.7038001951545552,0.0037725145194604927,0.684370266079659,0.028173259726464072,1.498833417892456,0.19287310399989058,0.002411079406738281,0.0002392903792042147
19,0.6939789519208374,0.004156273297061507,0.6712798839801921,0.02528010734159588,1.5513324022293091,0.14531304970627545,0.002660250663757324,0.0003362607402815262
