,Iteration,Time,Fitness,Restarts,max_iters,current_restart
122,122,0.07143624604213983,10.0,10,100000,1
123,123,0.0718398429453373,10.0,10,100000,1
124,124,0.07222766301129013,10.0,10,100000,1
125,125,0.07261956704314798,10.0,10,100000,1
126,126,0.07300732005387545,10.0,10,100000,1
127,127,0.07339385699015111,10.0,10,100000,1
128,128,0.07377902895677835,10.0,10,100000,1
129,129,0.07416539604309946,10.0,10,100000,1
130,130,0.07455059397034347,10.0,10,100000,1
131,131,0.074932376970537,10.0,10,100000,1
132,132,0.0753135789418593,10.0,10,100000,1
133,133,0.0757341260323301,10.0,10,100000,1
134,134,0.07611768995411694,10.0,10,100000,1
135,135,0.07649746898096055,10.0,10,100000,1
136,136,0.07687926001381129,10.0,10,100000,1
137,137,0.07726220600306988,10.0,10,100000,1
138,138,0.07764232996851206,10.0,10,100000,1
139,139,0.07802408502902836,10.0,10,100000,1
140,140,0.07840485998895019,10.0,10,100000,1
141,141,0.07878965302370489,10.0,10,100000,1
142,142,0.07917447900399566,16.0,10,100000,2
143,143,0.07956636603921652,16.0,10,100000,2
144,144,0.08316246699541807,15.0,10,100000,2
145,145,0.0839626609813422,15.0,10,100000,2
146,146,0.0843513070140034,15.0,10,100000,2
147,147,0.08507820102386177,15.0,10,100000,2
148,148,0.08546520594973117,15.0,10,100000,2
149,149,0.08584795601200312,15.0,10,100000,2
150,150,0.08622854703571647,15.0,10,100000,2
151,151,0.08661075704731047,15.0,10,100000,2
152,152,0.0869924450526014,15.0,10,100000,2
153,153,0.08737219695467502,14.0,10,100000,2
154,154,0.08779548399616033,14.0,10,100000,2
155,155,0.08818095305468887,14.0,10,100000,2
156,156,0.08890330500435084,14.0,10,100000,2
157,157,0.08928339194972068,14.0,10,100000,2
158,158,0.08966118399985135,14.0,10,100000,2
159,159,0.09004479099530727,12.0,10,100000,2
160,160,0.09042218397371471,12.0,10,100000,2
161,161,0.09080388501752168,12.0,10,100000,2
162,162,0.0915752419969067,12.0,10,100000,2
163,163,0.09196142095606774,12.0,10,100000,2
164,164,0.09234178194310516,12.0,10,100000,2
165,165,0.09272337704896927,12.0,10,100000,2
166,166,0.09310411394108087,12.0,10,100000,2
167,167,0.09348518797196448,12.0,10,100000,2
168,168,0.09386323799844831,12.0,10,100000,2
169,169,0.09424327698070556,12.0,10,100000,2
170,170,0.09462709398940206,12.0,10,100000,2
171,171,0.09500622702762485,12.0,10,100000,2
172,172,0.09538540698122233,12.0,10,100000,2
173,173,0.09581318101845682,12.0,10,100000,2
174,174,0.09619205794297159,12.0,10,100000,2
175,175,0.09657242195680737,12.0,10,100000,2
176,176,0.09695273905526847,12.0,10,100000,2
177,177,0.09733250504359603,10.0,10,100000,2
178,178,0.0977183310315013,10.0,10,100000,2
179,179,0.09810237295459956,10.0,10,100000,2
180,180,0.0988319079624489,10.0,10,100000,2
181,181,0.09921632299665362,10.0,10,100000,2
182,182,0.09960490604862571,10.0,10,100000,2
183,183,0.09998789604287595,10.0,10,100000,2
184,184,0.10037246497813612,10.0,10,100000,2
185,185,0.10075995197985321,10.0,10,100000,2
186,186,0.10114460403565317,10.0,10,100000,2
187,187,0.10153308196458966,10.0,10,100000,2
188,188,0.10191806603688747,10.0,10,100000,2
189,189,0.10231023794040084,10.0,10,100000,2
190,190,0.10269453504588455,10.0,10,100000,2
191,191,0.10308221995364875,10.0,10,100000,2
192,192,0.10347244399599731,10.0,10,100000,2
193,193,0.10385625704657286,10.0,10,100000,2
194,194,0.10424030001740903,10.0,10,100000,2
195,195,0.10462239396292716,10.0,10,100000,2
196,196,0.10500434797722846,10.0,10,100000,2
197,197,0.10538415797054768,10.0,10,100000,2
198,198,0.10576770105399191,10.0,10,100000,2
199,199,0.10614948999136686,10.0,10,100000,2
200,200,0.1065335189923644,16.0,10,100000,3
201,201,0.10691657697316259,15.0,10,100000,3
202,202,0.10729693004395813,15.0,10,100000,3
203,203,0.1110334109980613,15.0,10,100000,3
204,204,0.11197292001452297,15.0,10,100000,3
205,205,0.11271989904344082,13.0,10,100000,3
206,206,0.11311062099412084,13.0,10,100000,3
207,207,0.11350043804850429,13.0,10,100000,3
208,208,0.11389398295432329,13.0,10,100000,3
209,209,0.11463445099070668,13.0,10,100000,3
210,210,0.11502440902404487,13.0,10,100000,3
211,211,0.11541153595317155,13.0,10,100000,3
212,212,0.11580511601641774,13.0,10,100000,3
213,213,0.11619126098230481,13.0,10,100000,3
214,214,0.11657836101949215,13.0,10,100000,3
215,215,0.11696662195026875,13.0,10,100000,3
216,216,0.11735177994705737,13.0,10,100000,3
217,217,0.11774128302931786,13.0,10,100000,3
218,218,0.11813077004626393,13.0,10,100000,3
219,219,0.11851819895673543,13.0,10,100000,3
220,220,0.1189050730317831,13.0,10,100000,3
221,221,0.11929447203874588,13.0,10,100000,3
222,222,0.11972704099025577,13.0,10,100000,3
223,223,0.12011649797204882,13.0,10,100000,3
224,224,0.12050113698933274,12.0,10,100000,3
225,225,0.12088730104733258,12.0,10,100000,3
226,226,0.12127366999629885,12.0,10,100000,3
227,227,0.12166639999486506,12.0,10,100000,3
228,228,0.12240647594444454,12.0,10,100000,3
229,229,0.12279616296291351,11.0,10,100000,3
230,230,0.12318273901473731,11.0,10,100000,3
231,231,0.1235724319703877,11.0,10,100000,3
232,232,0.12396346998866647,11.0,10,100000,3
233,233,0.1247062369948253,11.0,10,100000,3
234,234,0.12509616697207093,11.0,10,100000,3
235,235,0.1254865729715675,11.0,10,100000,3
236,236,0.12588238203898072,11.0,10,100000,3
237,237,0.12627569201868027,11.0,10,100000,3
238,238,0.12666539405472577,11.0,10,100000,3
239,239,0.12708827096503228,11.0,10,100000,3
240,240,0.1275265490403399,11.0,10,100000,3
241,241,0.12791930697858334,11.0,10,100000,3
242,242,0.12830643204506487,11.0,10,100000,3
243,243,0.12869437399785966,10.0,10,100000,3
244,244,0.12908234901260585,10.0,10,100000,3
245,245,0.12946952902711928,10.0,10,100000,3
246,246,0.12985773698892444,10.0,10,100000,3
247,247,0.13059514097403735,10.0,10,100000,3
248,248,0.130989428027533,10.0,10,100000,3
249,249,0.131383853033185,10.0,10,100000,3
250,250,0.13178897195030004,10.0,10,100000,3
251,251,0.1321844500489533,10.0,10,100000,3
252,252,0.13257739297114313,10.0,10,100000,3
253,253,0.13296811003237963,10.0,10,100000,3
254,254,0.13336441502906382,10.0,10,100000,3
255,255,0.1337590670445934,10.0,10,100000,3
256,256,0.13414680596906692,10.0,10,100000,3
257,257,0.1345359740080312,10.0,10,100000,3
258,258,0.13492620596662164,10.0,10,100000,3
259,259,0.1353135530371219,10.0,10,100000,3
260,260,0.13571000599768013,10.0,10,100000,3
261,261,0.13609938195440918,10.0,10,100000,3
262,262,0.13648630201350898,10.0,10,100000,3
263,263,0.13688024203293025,10.0,10,100000,3
264,264,0.13726906094234437,10.0,10,100000,3
265,265,0.13765832502394915,10.0,10,100000,3
266,266,0.13804961100686342,20.0,10,100000,4
267,267,0.13845112395938486,20.0,10,100000,4
268,268,0.13884248095564544,20.0,10,100000,4
269,269,0.13923949794843793,19.0,10,100000,4
270,270,0.1432784249773249,17.0,10,100000,4
271,271,0.1445442970143631,16.0,10,100000,4
272,272,0.14494666701648384,13.0,10,100000,4
273,273,0.14534928102511913,13.0,10,100000,4
274,274,0.14609273802489042,13.0,10,100000,4
275,275,0.14683637605048716,13.0,10,100000,4
276,276,0.14765928604174405,12.0,10,100000,4
277,277,0.14840423897840083,12.0,10,100000,4
278,278,0.14879405999090523,12.0,10,100000,4
279,279,0.14918170601595193,12.0,10,100000,4
280,280,0.14957046799827367,12.0,10,100000,4
281,281,0.15031105699017644,12.0,10,100000,4
282,282,0.15070425695739686,12.0,10,100000,4
283,283,0.15109323104843497,12.0,10,100000,4
284,284,0.15152158902492374,12.0,10,100000,4
285,285,0.15194621705450118,12.0,10,100000,4
286,286,0.15233892598189414,12.0,10,100000,4
287,287,0.1527289330260828,12.0,10,100000,4
288,288,0.1531263260403648,12.0,10,100000,4
289,289,0.15351660002488643,12.0,10,100000,4
290,290,0.15391180699225515,12.0,10,100000,4
291,291,0.15430554701015353,12.0,10,100000,4
292,292,0.15469432598911226,12.0,10,100000,4
293,293,0.1550855180248618,10.0,10,100000,4
294,294,0.15552282601129264,10.0,10,100000,4
295,295,0.15591665403917432,10.0,10,100000,4
296,296,0.1563104740343988,10.0,10,100000,4
297,297,0.15670327900443226,10.0,10,100000,4
298,298,0.1574482279829681,10.0,10,100000,4
299,299,0.1578485770151019,10.0,10,100000,4
300,300,0.15824523800984025,9.0,10,100000,4
301,301,0.15863717696629465,9.0,10,100000,4
302,302,0.15902587200980633,9.0,10,100000,4
303,303,0.15941736300010234,9.0,10,100000,4
304,304,0.1598206820199266,9.0,10,100000,4
305,305,0.1605645549716428,8.0,10,100000,4
306,306,0.16095837601460516,8.0,10,100000,4
307,307,0.1613488410366699,8.0,10,100000,4
308,308,0.16174215299542993,8.0,10,100000,4
309,309,0.16213515400886536,8.0,10,100000,4
310,310,0.16288625495508313,8.0,10,100000,4
311,311,0.16328112303745002,8.0,10,100000,4
312,312,0.16368057194631547,8.0,10,100000,4
313,313,0.16407067398540676,7.0,10,100000,4
314,314,0.16446168604306877,7.0,10,100000,4
315,315,0.16485638497397304,7.0,10,100000,4
316,316,0.16524847294203937,7.0,10,100000,4
317,317,0.1656438170466572,7.0,10,100000,4
318,318,0.1663893050281331,7.0,10,100000,4
319,319,0.1668324749916792,7.0,10,100000,4
320,320,0.16729628900066018,7.0,10,100000,4
321,321,0.16778125404380262,7.0,10,100000,4
322,322,0.16817603795789182,7.0,10,100000,4
323,323,0.16856791696045548,7.0,10,100000,4
324,324,0.1689603029517457,7.0,10,100000,4
325,325,0.16935390001162887,7.0,10,100000,4
326,326,0.16974460100755095,7.0,10,100000,4
327,327,0.17013348394539207,7.0,10,100000,4
328,328,0.17052505898755044,7.0,10,100000,4
329,329,0.17091264901682734,7.0,10,100000,4
330,330,0.17130411905236542,7.0,10,100000,4
331,331,0.1717384170042351,7.0,10,100000,4
332,332,0.1721273510484025,7.0,10,100000,4
333,333,0.1725213029421866,7.0,10,100000,4
334,334,0.1730248030507937,6.0,10,100000,4
335,335,0.1734705170383677,6.0,10,100000,4
336,336,0.17386762704700232,6.0,10,100000,4
337,337,0.17426187498494983,6.0,10,100000,4
338,338,0.17465391394216567,6.0,10,100000,4
339,339,0.17539930599741638,6.0,10,100000,4
340,340,0.1758339370135218,6.0,10,100000,4
341,341,0.17622739996295422,6.0,10,100000,4
342,342,0.17662275896873325,6.0,10,100000,4
343,343,0.17701590503565967,6.0,10,100000,4
344,344,0.1774290839675814,6.0,10,100000,4
345,345,0.1779711969429627,6.0,10,100000,4
346,346,0.17837707104627043,6.0,10,100000,4
347,347,0.1787754730321467,6.0,10,100000,4
348,348,0.17917480296455324,6.0,10,100000,4
349,349,0.17961675801780075,6.0,10,100000,4
350,350,0.18001350399572402,6.0,10,100000,4
351,351,0.18041428504511714,6.0,10,100000,4
352,352,0.18081228795927018,6.0,10,100000,4
353,353,0.18120988202281296,6.0,10,100000,4
354,354,0.18160861905198544,6.0,10,100000,4
355,355,0.18200562603306025,6.0,10,100000,4
356,356,0.18240304803475738,6.0,10,100000,4
357,357,0.18279511702712625,20.0,10,100000,5
358,358,0.18319039104972035,20.0,10,100000,5
359,359,0.183633396984078,19.0,10,100000,5
360,360,0.18403096904512495,17.0,10,100000,5
361,361,0.18442551197949797,17.0,10,100000,5
362,362,0.1890454930253327,17.0,10,100000,5
363,363,0.19002198101952672,15.0,10,100000,5
364,364,0.19042773602996022,15.0,10,100000,5
365,365,0.19119202997535467,15.0,10,100000,5
366,366,0.1920024879509583,13.0,10,100000,5
367,367,0.1924061089521274,13.0,10,100000,5
368,368,0.1928062690421939,13.0,10,100000,5
369,369,0.1935531379422173,13.0,10,100000,5
370,370,0.1939482019515708,13.0,10,100000,5
371,371,0.1943455149885267,13.0,10,100000,5
372,372,0.1950978949898854,13.0,10,100000,5
373,373,0.19554315297864377,13.0,10,100000,5
374,374,0.19594466302078217,13.0,10,100000,5
375,375,0.19634591101203114,13.0,10,100000,5
376,376,0.19673856697045267,13.0,10,100000,5
377,377,0.19713312201201916,13.0,10,100000,5
378,378,0.1975318529875949,13.0,10,100000,5
379,379,0.19793007301632315,13.0,10,100000,5
380,380,0.198328668018803,12.0,10,100000,5
381,381,0.1987304410431534,12.0,10,100000,5
382,382,0.1991281119408086,12.0,10,100000,5
383,383,0.1995681970147416,12.0,10,100000,5
384,384,0.19996610400266945,12.0,10,100000,5
385,385,0.20035837299656123,12.0,10,100000,5
386,386,0.2011096499627456,12.0,10,100000,5
387,387,0.20151143497787416,12.0,10,100000,5
388,388,0.20191449602134526,12.0,10,100000,5
389,389,0.20274775195866823,12.0,10,100000,5
390,390,0.20314769295509905,12.0,10,100000,5
391,391,0.20359084801748395,12.0,10,100000,5
392,392,0.20399091998115182,12.0,10,100000,5
393,393,0.2043893689988181,12.0,10,100000,5
394,394,0.20484982698690146,11.0,10,100000,5
395,395,0.20524898904841393,11.0,10,100000,5
396,396,0.2056492370320484,11.0,10,100000,5
397,397,0.2061065030284226,10.0,10,100000,5
398,398,0.20671338797546923,10.0,10,100000,5
399,399,0.20749347598757595,10.0,10,100000,5
400,400,0.20868516399059445,10.0,10,100000,5
401,401,0.20912557595875114,10.0,10,100000,5
402,402,0.20965636300388724,10.0,10,100000,5
403,403,0.21053081203717738,10.0,10,100000,5
404,404,0.2109435599995777,10.0,10,100000,5
405,405,0.21135650796350092,10.0,10,100000,5
406,406,0.21178949903696775,9.0,10,100000,5
407,407,0.21219530596863478,9.0,10,100000,5
408,408,0.21259892301168293,9.0,10,100000,5
409,409,0.21299947402440012,9.0,10,100000,5
410,410,0.21340071794111282,9.0,10,100000,5
411,411,0.21380037197377533,9.0,10,100000,5
412,412,0.21455843595322222,9.0,10,100000,5
413,413,0.2149556919466704,9.0,10,100000,5
414,414,0.21535710303578526,9.0,10,100000,5
415,415,0.21579416398890316,9.0,10,100000,5
416,416,0.21619443502277136,9.0,10,100000,5
417,417,0.2165960529819131,9.0,10,100000,5
418,418,0.21700021205469966,9.0,10,100000,5
419,419,0.21740115399006754,9.0,10,100000,5
420,420,0.21780518302693963,9.0,10,100000,5
421,421,0.21821059694048017,9.0,10,100000,5
422,422,0.2186133279465139,9.0,10,100000,5
423,423,0.21901852800510824,9.0,10,100000,5
424,424,0.21942334796767682,9.0,10,100000,5
425,425,0.21987054904457182,9.0,10,100000,5
426,426,0.22027956100646406,9.0,10,100000,5
427,427,0.22068671905435622,9.0,10,100000,5
428,428,0.22109448304399848,9.0,10,100000,5
429,429,0.2214999699499458,16.0,10,100000,6
430,430,0.2218990180408582,16.0,10,100000,6
431,431,0.22229786403477192,16.0,10,100000,6
432,432,0.2227012700168416,13.0,10,100000,6
433,433,0.2231090699788183,13.0,10,100000,6
434,434,0.2236133540282026,13.0,10,100000,6
435,435,0.2290231849765405,13.0,10,100000,6
436,436,0.23030571395065635,13.0,10,100000,6
437,437,0.2307119129691273,13.0,10,100000,6
438,438,0.23111895204056054,13.0,10,100000,6
439,439,0.23187655897345394,13.0,10,100000,6
440,440,0.23227952397428453,13.0,10,100000,6
441,441,0.23268583102617413,13.0,10,100000,6
442,442,0.23309807002078742,13.0,10,100000,6
443,443,0.23350945801939815,12.0,10,100000,6
444,444,0.23391573794651777,12.0,10,100000,6
445,445,0.23432763305027038,12.0,10,100000,6
446,446,0.23473027697764337,12.0,10,100000,6
447,447,0.2351280669681728,12.0,10,100000,6
448,448,0.2355362520320341,12.0,10,100000,6
449,449,0.2359407920157537,12.0,10,100000,6
450,450,0.23669362196233124,12.0,10,100000,6
451,451,0.23709735099691898,10.0,10,100000,6
452,452,0.2374997530132532,10.0,10,100000,6
453,453,0.23790175304748118,10.0,10,100000,6
454,454,0.23830586997792125,10.0,10,100000,6
455,455,0.2387070399709046,10.0,10,100000,6
456,456,0.2391078519867733,10.0,10,100000,6
457,457,0.23955222603399307,10.0,10,100000,6
458,458,0.24030902900267392,10.0,10,100000,6
459,459,0.2407161359442398,10.0,10,100000,6
460,460,0.24112280597910285,10.0,10,100000,6
461,461,0.24152580695226789,10.0,10,100000,6
462,462,0.24193134799133986,10.0,10,100000,6
463,463,0.2423377400264144,10.0,10,100000,6
464,464,0.24273579102009535,10.0,10,100000,6
465,465,0.2431362180504948,10.0,10,100000,6
466,466,0.24354156898334622,9.0,10,100000,6
467,467,0.24394659197423607,9.0,10,100000,6
468,468,0.24434744904283434,9.0,10,100000,6
469,469,0.24475376401096582,9.0,10,100000,6
470,470,0.24515627196524292,9.0,10,100000,6
471,471,0.2455570170423016,9.0,10,100000,6
472,472,0.24596170196309686,9.0,10,100000,6
473,473,0.24672675994224846,9.0,10,100000,6
474,474,0.24713294801767915,9.0,10,100000,6
475,475,0.24753904400859028,9.0,10,100000,6
476,476,0.2479439079761505,9.0,10,100000,6
477,477,0.2483462409581989,9.0,10,100000,6
478,478,0.24875064997468144,8.0,10,100000,6
479,479,0.24915556504856795,8.0,10,100000,6
480,480,0.2495626580202952,8.0,10,100000,6
481,481,0.24996809498406947,8.0,10,100000,6
482,482,0.2503742700209841,8.0,10,100000,6
483,483,0.25077955704182386,8.0,10,100000,6
484,484,0.2511834519682452,8.0,10,100000,6
485,485,0.25198026397265494,8.0,10,100000,6
486,486,0.2523826309479773,8.0,10,100000,6
487,487,0.2527861410053447,8.0,10,100000,6
488,488,0.2531893419800326,8.0,10,100000,6
489,489,0.2535922470269725,8.0,10,100000,6
490,490,0.2539954079547897,8.0,10,100000,6
491,491,0.2544006969546899,8.0,10,100000,6
492,492,0.2548066379968077,8.0,10,100000,6
493,493,0.25521228602156043,8.0,10,100000,6
494,494,0.25562288402579725,8.0,10,100000,6
495,495,0.2560889070155099,8.0,10,100000,6
496,496,0.25680735299829394,8.0,10,100000,6
497,497,0.25737345998641104,8.0,10,100000,6
498,498,0.2577882210025564,8.0,10,100000,6
499,499,0.2582380319945514,8.0,10,100000,6
500,500,0.2586474959971383,8.0,10,100000,6
501,501,0.2590556419454515,22.0,10,100000,7
502,502,0.25946681504137814,20.0,10,100000,7
503,503,0.2598734589992091,20.0,10,100000,7
504,504,0.2602803240297362,18.0,10,100000,7
505,505,0.2606866960413754,18.0,10,100000,7
506,506,0.26109136699233204,18.0,10,100000,7
507,507,0.26149982097558677,17.0,10,100000,7
508,508,0.2665456519462168,14.0,10,100000,7
509,509,0.2674815090140328,14.0,10,100000,7
510,510,0.26826635398902,14.0,10,100000,7
511,511,0.26867793302517384,14.0,10,100000,7
512,512,0.2694425489753485,14.0,10,100000,7
513,513,0.2698489259928465,14.0,10,100000,7
514,514,0.2702564289793372,13.0,10,100000,7
515,515,0.2710197219857946,13.0,10,100000,7
516,516,0.2717896479880437,12.0,10,100000,7
517,517,0.27219607401639223,12.0,10,100000,7
518,518,0.27260266605298966,12.0,10,100000,7
519,519,0.2730153859592974,12.0,10,100000,7
520,520,0.2734260680153966,12.0,10,100000,7
521,521,0.2738311740104109,12.0,10,100000,7
522,522,0.2745873020030558,12.0,10,100000,7
523,523,0.274992641992867,12.0,10,100000,7
524,524,0.2757910810178146,12.0,10,100000,7
525,525,0.2762061939574778,12.0,10,100000,7
526,526,0.27661564003210515,12.0,10,100000,7
527,527,0.27702638204209507,12.0,10,100000,7
528,528,0.2774384650401771,12.0,10,100000,7
529,529,0.2778440529946238,12.0,10,100000,7
530,530,0.2782508380478248,12.0,10,100000,7
531,531,0.2786885329987854,12.0,10,100000,7
532,532,0.2790924799628556,11.0,10,100000,7
533,533,0.27954279794357717,11.0,10,100000,7
534,534,0.2799514069920406,11.0,10,100000,7
535,535,0.280360460979864,11.0,10,100000,7
536,536,0.28076406300533563,11.0,10,100000,7
537,537,0.2811727869557217,10.0,10,100000,7
538,538,0.28157817700412124,10.0,10,100000,7
539,539,0.2819804899627343,10.0,10,100000,7
540,540,0.2827346690464765,10.0,10,100000,7
541,541,0.2831412779632956,9.0,10,100000,7
542,542,0.2835494310129434,9.0,10,100000,7
543,543,0.2839544949820265,9.0,10,100000,7
544,544,0.2843635129975155,9.0,10,100000,7
545,545,0.28512325801420957,9.0,10,100000,7
546,546,0.2855264770332724,9.0,10,100000,7
547,547,0.28592897905036807,9.0,10,100000,7
548,548,0.28633136895950884,7.0,10,100000,7
549,549,0.28708888101391494,7.0,10,100000,7
550,550,0.28749985701870173,7.0,10,100000,7
551,551,0.2879044320434332,6.0,10,100000,7
552,552,0.2883112330455333,6.0,10,100000,7
553,553,0.2887207929743454,6.0,10,100000,7
554,554,0.2891252919798717,6.0,10,100000,7
555,555,0.28953237598761916,6.0,10,100000,7
556,556,0.2902868479723111,6.0,10,100000,7
557,557,0.2906956640072167,6.0,10,100000,7
558,558,0.2911130239954218,6.0,10,100000,7
559,559,0.2918796499725431,6.0,10,100000,7
560,560,0.29228521103505045,6.0,10,100000,7
561,561,0.2926936879521236,6.0,10,100000,7
562,562,0.29309917299542576,6.0,10,100000,7
563,563,0.29350496700499207,6.0,10,100000,7
564,564,0.293912380002439,6.0,10,100000,7
565,565,0.2943135070381686,6.0,10,100000,7
566,566,0.2947201830102131,6.0,10,100000,7
567,567,0.29512900998815894,6.0,10,100000,7
568,568,0.29554373398423195,6.0,10,100000,7
569,569,0.2959474859526381,6.0,10,100000,7
570,570,0.2963528069667518,6.0,10,100000,7
571,571,0.29675731901079416,5.0,10,100000,7
572,572,0.297164750052616,5.0,10,100000,7
573,573,0.2975716619985178,5.0,10,100000,7
574,574,0.29797357600182295,5.0,10,100000,7
575,575,0.29837916302494705,5.0,10,100000,7
576,576,0.2987835210515186,5.0,10,100000,7
577,577,0.29918707604520023,5.0,10,100000,7
578,578,0.2996380809927359,5.0,10,100000,7
579,579,0.30039890203624964,5.0,10,100000,7
580,580,0.3008047729963437,5.0,10,100000,7
