,0,1,2,3,4,5,6,7
0,0.6527777777777778,0.025609845714702466,0.6,0.24238399287081647,0.007398796081542969,0.0012398019788054152,0.01704564094543457,0.005175169929123815
1,0.65,0.015896559919805018,0.525,0.10897247358851683,0.008005571365356446,0.0013791723104981221,0.01774935722351074,0.0057865907689128885
2,0.6958333333333334,0.014500425706820192,0.6541666666666666,0.06194195311382712,0.009244036674499512,0.0015859145068177294,0.019522809982299806,0.006151521163476439
3,0.7152777777777778,0.013888888888888893,0.65,0.0667317390751957,0.01317610740661621,0.001760238638151248,0.0218095064163208,0.0036620660465907094
4,0.6608333333333334,0.015587764273998012,0.5925,0.08591420138719792,0.016852045059204103,0.0004113635113505241,0.023371672630310057,0.003461577077004154
5,0.7326388888888888,0.009558251306510453,0.6833333333333333,0.049999999999999996,0.08806517124176025,0.004713164466469658,0.05124266147613525,0.005575925387246618
6,0.7192460317460319,0.014560031594410583,0.6625,0.05672278633667353,0.023513650894165038,0.003174854747831369,0.03671605587005615,0.007531171699020717
7,0.7189236111111111,0.011964060523625046,0.671875,0.04363825013677794,0.11027944087982178,0.007289226931738452,0.05220582485198975,0.008913110898446827
8,0.7830308928196614,0.008609485510958739,0.7538145539906103,0.02988853983867812,0.12056241035461426,0.006533405691577624,0.06573674678802491,0.022749794449617017
9,0.7503826688301654,0.00879415217540611,0.6845727848101266,0.03810665688446614,0.1113013505935669,0.005071237628161141,0.06377437114715576,0.006563740119502268
10,0.7418756145526058,0.013766520457870008,0.6996473354231976,0.041107331592614794,0.12025508880615235,0.007931427317517604,0.06345205307006836,0.013347211996184657
11,0.7623842592592592,0.005305169739058262,0.70625,0.04925662673973706,0.1304476499557495,0.007381019107844338,0.0739717960357666,0.02092121460900437
12,0.7585470085470085,0.00608130319263149,0.7250000000000001,0.02922823875686665,0.1178725004196167,0.008026073552380922,0.09076673984527588,0.035821668426694514
13,0.7699404761904762,0.009300562169253386,0.7357142857142857,0.049583726346124346,0.14837048053741456,0.010011168662059875,0.10875177383422852,0.0422739266962725
14,0.7651851851851852,0.00744435231194139,0.7191666666666666,0.025563102750296635,0.06872093677520752,0.010449748759769877,0.13352396488189697,0.03333311478837761
15,0.750173611111111,0.008884751098558349,0.70625,0.035320795485804114,0.13382396697998047,0.011087827644869602,0.14146554470062256,0.025032307808014242
16,0.7661764705882352,0.007323834912096415,0.7198529411764705,0.03897058823529412,0.13677804470062255,0.009501174674715776,0.14675700664520264,0.0426404378613466
17,0.7659722222222223,0.007959507935495581,0.732638888888889,0.051897817754259404,0.150024938583374,0.01127342349182614,0.17171037197113037,0.045891541373892585
18,0.7807748538011696,0.008546381481957308,0.7480263157894737,0.026973684210526334,0.15872390270233155,0.013081425342644455,0.17165658473968506,0.08987059893181974
19,0.7745138888888888,0.007102710424223277,0.7249999999999999,0.04609772228646443,0.14419314861297608,0.013164059076723246,0.22535996437072753,0.10276118175650717
