,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
246,0,154.0,0.576292515033856,"[3, 2, 2, 1, 4, 3, 1, 1, 2, 3]",70,100000,30
247,100000,203.0,0.5796713379677385,"[3, 4, 2, 2, 4, 4, 1, 2, 3, 4]",70,100000,30
248,0,142.0,0.5985684340121225,"[3, 2, 2, 3, 4, 3, 0, 1, 1, 1]",70,100000,31
249,100000,206.0,0.6009603720158339,"[3, 3, 4, 4, 4, 3, 2, 1, 3, 3]",70,100000,31
250,0,133.0,0.6189171810401604,"[0, 3, 1, 2, 1, 3, 4, 4, 3, 0]",70,100000,32
251,100000,182.0,0.6212318049510941,"[3, 4, 1, 2, 4, 3, 4, 4, 4, 0]",70,100000,32
252,0,147.0,0.6397648690035567,"[3, 1, 4, 0, 3, 3, 0, 1, 4, 1]",70,100000,33
253,100000,192.0,0.6432371269911528,"[4, 3, 4, 3, 3, 3, 2, 2, 4, 1]",70,100000,33
254,0,144.0,0.6612566339317709,"[3, 4, 1, 0, 2, 3, 0, 2, 3, 3]",70,100000,34
255,100000,221.0,0.6667741519631818,"[3, 4, 1, 4, 4, 4, 4, 4, 3, 3]",70,100000,34
256,0,140.0,0.6864853339502588,"[0, 4, 1, 0, 0, 2, 1, 4, 4, 4]",70,100000,35
257,100000,219.0,0.6896299489308149,"[2, 4, 1, 4, 3, 4, 1, 4, 4, 4]",70,100000,35
258,0,0.0,0.7084835700225085,"[4, 4, 2, 4, 0, 0, 4, 4, 2, 4]",70,100000,36
259,100000,207.0,0.710895805968903,"[4, 4, 2, 4, 3, 4, 4, 4, 2, 2]",70,100000,36
260,0,181.0,0.7300107179908082,"[0, 4, 2, 4, 4, 2, 1, 3, 4, 1]",70,100000,37
261,100000,219.0,0.732557340990752,"[4, 4, 2, 4, 4, 4, 1, 3, 4, 2]",70,100000,37
262,0,181.0,0.7514515949878842,"[1, 4, 3, 3, 4, 3, 1, 0, 4, 2]",70,100000,38
263,100000,202.0,0.7540437169373035,"[3, 4, 3, 4, 4, 3, 1, 0, 4, 3]",70,100000,38
264,0,159.0,0.7734710490331054,"[3, 1, 1, 4, 2, 3, 4, 0, 3, 4]",70,100000,39
265,100000,197.0,0.7753795209573582,"[3, 3, 1, 4, 2, 3, 4, 4, 3, 4]",70,100000,39
266,0,141.0,0.7946908660233021,"[1, 4, 1, 3, 1, 3, 4, 3, 2, 1]",70,100000,40
267,100000,208.0,0.800673839985393,"[4, 4, 3, 4, 3, 4, 4, 3, 2, 2]",70,100000,40
268,0,111.0,0.819898352958262,"[0, 1, 0, 3, 1, 4, 0, 0, 1, 4]",70,100000,41
269,100000,202.0,0.8237992359790951,"[4, 2, 4, 3, 4, 4, 4, 1, 1, 4]",70,100000,41
270,0,129.0,0.8434154469287023,"[3, 3, 0, 2, 4, 1, 0, 2, 2, 2]",70,100000,42
271,100000,185.0,0.8455735719762743,"[4, 3, 3, 2, 4, 2, 2, 2, 4, 2]",70,100000,42
272,0,156.0,0.8654711060225964,"[0, 4, 3, 2, 0, 2, 2, 4, 4, 2]",70,100000,43
273,100000,214.0,0.8682511219521984,"[0, 4, 4, 4, 4, 2, 2, 4, 4, 2]",70,100000,43
274,0,146.0,0.8878064829623327,"[4, 2, 1, 0, 3, 3, 1, 4, 4, 0]",70,100000,44
275,100000,205.0,0.8912736190250143,"[4, 3, 4, 4, 3, 3, 2, 4, 4, 0]",70,100000,44
276,0,160.0,0.9137015340384096,"[0, 3, 3, 3, 4, 2, 1, 4, 2, 0]",70,100000,45
277,100000,221.0,0.9186680359998718,"[4, 3, 3, 4, 4, 4, 1, 4, 4, 1]",70,100000,45
278,0,147.0,0.9397112840088084,"[2, 0, 2, 4, 0, 4, 0, 3, 2, 3]",70,100000,46
279,100000,215.0,0.9436009119963273,"[2, 4, 3, 4, 3, 4, 3, 4, 2, 3]",70,100000,46
280,0,147.0,0.9641851389314979,"[1, 3, 0, 3, 3, 4, 3, 1, 2, 2]",70,100000,47
281,100000,216.0,0.9698515969794244,"[1, 4, 2, 3, 4, 4, 4, 4, 2, 4]",70,100000,47
282,0,178.0,0.9904597359709442,"[3, 3, 4, 0, 3, 4, 3, 3, 1, 3]",70,100000,48
283,100000,209.0,0.9934754190035164,"[4, 3, 4, 4, 3, 4, 3, 3, 1, 3]",70,100000,48
284,0,122.0,1.0154227029997855,"[3, 2, 3, 0, 2, 3, 1, 0, 3, 1]",70,100000,49
285,100000,177.0,1.0184311820194125,"[4, 4, 3, 4, 2, 3, 4, 0, 4, 1]",70,100000,49
286,0,147.0,1.0390339150326326,"[4, 0, 3, 2, 1, 4, 0, 4, 2, 1]",70,100000,50
287,100000,195.0,1.0422624159837142,"[4, 0, 4, 2, 3, 4, 3, 4, 4, 1]",70,100000,50
288,0,122.0,1.0627893389901146,"[4, 1, 2, 3, 1, 4, 4, 1, 0, 1]",70,100000,51
289,100000,177.0,1.0652159539749846,"[4, 4, 2, 3, 1, 4, 4, 1, 3, 3]",70,100000,51
290,0,160.0,1.0868237799732015,"[2, 2, 2, 3, 2, 3, 0, 2, 2, 4]",70,100000,52
291,100000,214.0,1.0908515859628096,"[2, 2, 3, 4, 3, 3, 0, 4, 4, 4]",70,100000,52
292,0,164.0,1.1123614219250157,"[2, 2, 1, 3, 4, 4, 4, 1, 4, 0]",70,100000,53
293,100000,204.0,1.1147691089427099,"[2, 2, 2, 3, 4, 4, 4, 1, 4, 4]",70,100000,53
294,0,105.0,1.1377295799320564,"[0, 0, 1, 0, 4, 1, 4, 4, 2, 0]",70,100000,54
295,100000,184.0,1.1418381609255448,"[3, 4, 4, 0, 4, 3, 4, 4, 3, 0]",70,100000,54
296,0,102.0,1.1627496789442375,"[1, 3, 2, 0, 1, 1, 3, 4, 1, 1]",70,100000,55
297,100000,221.0,1.1685612759320065,"[2, 3, 4, 4, 4, 4, 4, 4, 3, 1]",70,100000,55
298,0,0.0,1.1913754140259698,"[2, 4, 2, 3, 3, 3, 1, 4, 4, 4]",70,100000,56
299,100000,201.0,1.193549535004422,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4]",70,100000,56
300,0,103.0,1.2147388389566913,"[2, 2, 0, 0, 3, 3, 1, 1, 1, 2]",70,100000,57
301,100000,190.0,1.2201775079593062,"[4, 4, 4, 2, 4, 3, 2, 3, 1, 2]",70,100000,57
302,0,75.0,1.2419947210000828,"[1, 3, 0, 0, 1, 1, 0, 1, 0, 4]",70,100000,58
303,100000,189.0,1.2467870640102774,"[4, 3, 1, 4, 1, 3, 3, 4, 3, 4]",70,100000,58
304,0,169.0,1.2685946240089834,"[0, 3, 1, 4, 2, 4, 2, 4, 1, 3]",70,100000,59
305,100000,224.0,1.2719080440001562,"[1, 3, 1, 4, 4, 4, 3, 4, 4, 4]",70,100000,59
306,0,145.0,1.2948476210003719,"[4, 4, 3, 1, 3, 3, 3, 2, 0, 1]",70,100000,60
307,100000,197.0,1.2979711670195684,"[4, 4, 3, 3, 3, 3, 3, 4, 3, 1]",70,100000,60
308,0,141.0,1.3195285749388859,"[3, 3, 0, 3, 1, 4, 3, 3, 3, 0]",70,100000,61
309,100000,212.0,1.3281788339372724,"[3, 4, 3, 4, 3, 4, 4, 4, 4, 0]",70,100000,61
310,0,103.0,1.3575555889401585,"[2, 3, 1, 1, 3, 4, 2, 0, 0, 0]",70,100000,62
311,100000,208.0,1.3614965709857643,"[4, 3, 3, 4, 3, 4, 3, 4, 4, 0]",70,100000,62
312,0,132.0,1.3833892149850726,"[3, 3, 1, 2, 3, 4, 4, 1, 0, 1]",70,100000,63
313,100000,185.0,1.386618898017332,"[3, 4, 4, 2, 3, 4, 4, 1, 3, 1]",70,100000,63
314,0,96.0,1.4085781669709831,"[0, 0, 0, 3, 0, 4, 0, 1, 4, 0]",70,100000,64
315,100000,208.0,1.4141588479978964,"[3, 4, 2, 3, 4, 4, 4, 2, 4, 2]",70,100000,64
316,0,86.0,1.437248173984699,"[0, 2, 4, 1, 2, 0, 2, 1, 0, 1]",70,100000,65
317,100000,173.0,1.4395788860274479,"[0, 3, 4, 3, 2, 4, 2, 1, 4, 1]",70,100000,65
318,0,194.0,1.4623995829606429,"[0, 4, 0, 4, 4, 2, 4, 4, 3, 4]",70,100000,66
319,100000,220.0,1.4659447650192305,"[0, 4, 0, 4, 4, 4, 4, 4, 4, 4]",70,100000,66
320,0,114.0,1.4885527599835768,"[1, 1, 1, 4, 2, 1, 3, 3, 2, 0]",70,100000,67
321,100000,219.0,1.4952380269533023,"[3, 4, 2, 4, 4, 4, 3, 4, 2, 3]",70,100000,67
322,0,86.0,1.5179738099686801,"[3, 2, 2, 1, 0, 1, 2, 1, 1, 2]",70,100000,68
323,100000,171.0,1.5230557409813628,"[3, 3, 3, 3, 1, 1, 4, 4, 4, 2]",70,100000,68
324,0,105.0,1.5468416640069336,"[1, 1, 2, 4, 0, 1, 4, 4, 0, 1]",70,100000,69
325,100000,198.0,1.5515779629349709,"[4, 1, 2, 4, 2, 3, 4, 4, 3, 4]",70,100000,69
326,0,169.0,1.5746156609384343,"[4, 2, 3, 0, 4, 1, 1, 4, 2, 4]",70,100000,70
327,100000,169.0,1.5764923479873687,"[4, 2, 3, 0, 4, 1, 1, 4, 2, 4]",70,100000,70
328,0,145.0,8.32240330055356e-05,"[4, 0, 3, 3, 3, 1, 3, 2, 4, 0]",90,100000,0
329,100000,213.0,0.0013354979455471039,"[4, 4, 3, 4, 4, 3, 3, 4, 4, 0]",90,100000,0
330,0,103.0,0.02560497901868075,"[0, 4, 1, 4, 1, 2, 2, 0, 1, 1]",90,100000,1
331,100000,210.0,0.02695689897518605,"[0, 4, 4, 4, 4, 2, 4, 4, 1, 4]",90,100000,1
332,0,122.0,0.05141110601834953,"[1, 0, 2, 2, 3, 2, 3, 2, 1, 2]",90,100000,2
333,100000,178.0,0.052636474021710455,"[1, 3, 2, 3, 3, 2, 4, 2, 4, 3]",90,100000,2
334,0,108.0,0.07601396297104657,"[0, 3, 0, 2, 2, 0, 4, 3, 4, 0]",90,100000,3
335,100000,186.0,0.07734312803950161,"[0, 3, 0, 2, 4, 4, 4, 3, 4, 3]",90,100000,3
336,0,153.0,0.10099782899487764,"[3, 2, 4, 3, 3, 0, 3, 0, 4, 2]",90,100000,4
337,100000,194.0,0.10207546502351761,"[3, 2, 4, 4, 3, 2, 4, 2, 4, 2]",90,100000,4
338,0,74.0,0.12566604500170797,"[0, 4, 0, 3, 2, 0, 0, 1, 1, 0]",90,100000,5
339,100000,201.0,0.127297869999893,"[0, 4, 4, 3, 2, 4, 3, 4, 1, 4]",90,100000,5
340,0,135.0,0.15281246101949364,"[0, 2, 4, 0, 4, 3, 3, 0, 0, 3]",90,100000,6
341,100000,212.0,0.1547721029492095,"[4, 2, 4, 4, 4, 4, 3, 4, 0, 3]",90,100000,6
342,0,105.0,0.1801130409585312,"[1, 2, 0, 3, 0, 2, 4, 3, 2, 1]",90,100000,7
343,100000,188.0,0.18315578997135162,"[1, 4, 2, 3, 2, 2, 4, 4, 4, 3]",90,100000,7
344,0,143.0,0.2113381939707324,"[3, 2, 1, 4, 4, 4, 0, 0, 2, 0]",90,100000,8
345,100000,211.0,0.21480508497916162,"[4, 4, 2, 4, 4, 4, 0, 1, 3, 4]",90,100000,8
346,0,154.0,0.23872086103074253,"[1, 4, 1, 2, 2, 3, 1, 2, 2, 4]",90,100000,9
347,100000,198.0,0.2403340139426291,"[2, 4, 3, 3, 2, 4, 2, 3, 2, 4]",90,100000,9
348,0,61.0,0.2647657529450953,"[2, 0, 2, 3, 0, 0, 1, 0, 0, 2]",90,100000,10
349,100000,194.0,0.26786865293979645,"[2, 4, 2, 3, 3, 4, 3, 2, 4, 2]",90,100000,10
350,0,151.0,0.2922473519574851,"[4, 1, 2, 3, 4, 1, 0, 4, 1, 2]",90,100000,11
351,100000,213.0,0.29441678000148386,"[4, 4, 4, 3, 4, 4, 2, 4, 1, 2]",90,100000,11
352,0,155.0,0.3196423139888793,"[3, 0, 2, 3, 3, 3, 1, 3, 2, 2]",90,100000,12
353,100000,201.0,0.3217893480323255,"[3, 3, 3, 3, 4, 3, 4, 3, 2, 3]",90,100000,12
354,0,62.0,0.3471958029549569,"[4, 0, 0, 2, 3, 1, 0, 0, 0, 0]",90,100000,13
355,100000,194.0,0.3502390659414232,"[4, 4, 0, 2, 4, 4, 4, 4, 3, 2]",90,100000,13
356,0,104.0,0.37586938904132694,"[4, 3, 3, 0, 0, 1, 4, 4, 1, 0]",90,100000,14
357,100000,201.0,0.37822859501466155,"[4, 3, 3, 4, 3, 3, 4, 4, 3, 1]",90,100000,14
358,0,133.0,0.4053346229484305,"[3, 3, 3, 1, 2, 0, 0, 4, 2, 2]",90,100000,15
359,100000,209.0,0.4084597809705883,"[3, 4, 3, 3, 4, 3, 2, 4, 3, 2]",90,100000,15
360,0,153.0,0.4338344989810139,"[3, 4, 0, 4, 3, 1, 3, 2, 1, 4]",90,100000,16
361,100000,210.0,0.43594019196461886,"[3, 4, 0, 4, 3, 4, 3, 4, 3, 4]",90,100000,16
362,0,111.0,0.4630099500063807,"[0, 0, 2, 3, 2, 0, 4, 0, 3, 3]",90,100000,17
363,100000,215.0,0.4658792730187997,"[3, 1, 3, 3, 4, 4, 4, 4, 3, 3]",90,100000,17
364,0,197.0,0.49202959798276424,"[2, 4, 1, 3, 3, 3, 2, 4, 3, 4]",90,100000,18
365,100000,207.0,0.4938583290204406,"[3, 4, 1, 4, 3, 3, 2, 4, 3, 4]",90,100000,18
366,0,150.0,0.5204340770142153,"[1, 4, 0, 0, 3, 4, 4, 0, 4, 3]",90,100000,19
367,100000,203.0,0.523304381989874,"[2, 4, 0, 3, 3, 4, 4, 3, 4, 4]",90,100000,19
368,0,83.0,0.5508547150529921,"[4, 0, 2, 2, 1, 2, 0, 2, 0, 0]",90,100000,20
369,100000,208.0,0.5550854570465162,"[4, 4, 3, 4, 4, 4, 3, 2, 4, 0]",90,100000,20
370,0,104.0,0.5814911760389805,"[2, 3, 2, 1, 3, 0, 1, 1, 1, 2]",90,100000,21
371,100000,201.0,0.5857011569896713,"[4, 4, 4, 4, 3, 4, 4, 2, 1, 2]",90,100000,21
372,0,143.0,0.6127060579601675,"[4, 2, 0, 3, 1, 4, 4, 1, 1, 4]",90,100000,22
373,100000,181.0,0.6143029569648206,"[4, 2, 3, 3, 1, 4, 4, 3, 1, 4]",90,100000,22
374,0,121.0,0.6403242419473827,"[3, 1, 4, 0, 3, 2, 4, 2, 0, 1]",90,100000,23
375,100000,177.0,0.6429508849978447,"[4, 4, 4, 2, 3, 2, 4, 2, 3, 1]",90,100000,23
376,0,179.0,0.6705887479474768,"[0, 3, 4, 4, 4, 3, 2, 3, 1, 1]",90,100000,24
377,100000,220.0,0.6737251880113035,"[2, 3, 4, 4, 4, 4, 3, 3, 3, 2]",90,100000,24
378,0,149.0,0.7008071469608694,"[2, 1, 4, 1, 2, 0, 2, 3, 4, 3]",90,100000,25
379,100000,200.0,0.7034869650378823,"[3, 1, 4, 4, 3, 2, 2, 3, 4, 3]",90,100000,25
380,0,125.0,0.7308556060306728,"[3, 4, 4, 2, 0, 1, 1, 1, 1, 3]",90,100000,26
381,100000,161.0,0.7324108369648457,"[3, 4, 4, 3, 0, 1, 1, 4, 1, 4]",90,100000,26
382,0,96.0,0.759902796940878,"[3, 0, 1, 2, 1, 1, 0, 1, 2, 3]",90,100000,27
383,100000,177.0,0.7626456159632653,"[3, 4, 2, 4, 1, 2, 0, 3, 4, 3]",90,100000,27
384,0,125.0,0.7897311080014333,"[4, 1, 0, 2, 2, 1, 3, 3, 4, 1]",90,100000,28
385,100000,218.0,0.7944785460131243,"[4, 1, 4, 4, 4, 4, 4, 3, 4, 1]",90,100000,28
386,0,145.0,0.8219704170478508,"[1, 3, 2, 0, 3, 2, 2, 2, 2, 4]",90,100000,29
387,100000,218.0,0.8259244170039892,"[3, 4, 2, 4, 4, 4, 2, 3, 2, 4]",90,100000,29
388,0,154.0,0.8543405890231952,"[3, 2, 2, 1, 4, 3, 1, 1, 2, 3]",90,100000,30
389,100000,203.0,0.8580163959413767,"[3, 4, 2, 2, 4, 4, 1, 2, 3, 4]",90,100000,30
390,0,142.0,0.8860726869897917,"[3, 2, 2, 3, 4, 3, 0, 1, 1, 1]",90,100000,31
391,100000,206.0,0.8885936320293695,"[3, 3, 4, 4, 4, 3, 2, 1, 3, 3]",90,100000,31
392,0,133.0,0.9166136779822409,"[0, 3, 1, 2, 1, 3, 4, 4, 3, 0]",90,100000,32
393,100000,182.0,0.9189113669563085,"[3, 4, 1, 2, 4, 3, 4, 4, 4, 0]",90,100000,32
394,0,147.0,0.9469084070296958,"[3, 1, 4, 0, 3, 3, 0, 1, 4, 1]",90,100000,33
395,100000,192.0,0.9506842859555036,"[4, 3, 4, 3, 3, 3, 2, 2, 4, 1]",90,100000,33
396,0,144.0,0.9778400859795511,"[3, 4, 1, 0, 2, 3, 0, 2, 3, 3]",90,100000,34
397,100000,221.0,0.9844213939504698,"[3, 4, 1, 4, 4, 4, 4, 4, 3, 3]",90,100000,34
398,0,140.0,1.0128671899437904,"[0, 4, 1, 0, 0, 2, 1, 4, 4, 4]",90,100000,35
399,100000,219.0,1.015880697988905,"[2, 4, 1, 4, 3, 4, 1, 4, 4, 4]",90,100000,35
400,0,0.0,1.045009835041128,"[4, 4, 2, 4, 0, 0, 4, 4, 2, 4]",90,100000,36
401,100000,207.0,1.0477257349994034,"[4, 4, 2, 4, 3, 4, 4, 4, 2, 2]",90,100000,36
402,0,181.0,1.0761832520365715,"[0, 4, 2, 4, 4, 2, 1, 3, 4, 1]",90,100000,37
403,100000,219.0,1.0787914269603789,"[4, 4, 2, 4, 4, 4, 1, 3, 4, 2]",90,100000,37
404,0,181.0,1.126582048018463,"[1, 4, 3, 3, 4, 3, 1, 0, 4, 2]",90,100000,38
405,100000,202.0,1.1305220379726961,"[3, 4, 3, 4, 4, 3, 1, 0, 4, 3]",90,100000,38
406,0,159.0,1.1625934620387852,"[3, 1, 1, 4, 2, 3, 4, 0, 3, 4]",90,100000,39
407,100000,197.0,1.164716457016766,"[3, 3, 1, 4, 2, 3, 4, 4, 3, 4]",90,100000,39
408,0,141.0,1.1928650899790227,"[1, 4, 1, 3, 1, 3, 4, 3, 2, 1]",90,100000,40
409,100000,208.0,1.1992829659720883,"[4, 4, 3, 4, 3, 4, 4, 3, 2, 2]",90,100000,40
410,0,111.0,1.2284744590288028,"[0, 1, 0, 3, 1, 4, 0, 0, 1, 4]",90,100000,41
411,100000,202.0,1.2335392710519955,"[4, 2, 4, 3, 4, 4, 4, 1, 1, 4]",90,100000,41
412,0,129.0,1.264158810954541,"[3, 3, 0, 2, 4, 1, 0, 2, 2, 2]",90,100000,42
413,100000,185.0,1.2665842740098014,"[4, 3, 3, 2, 4, 2, 2, 2, 4, 2]",90,100000,42
414,0,156.0,1.2958215520484373,"[0, 4, 3, 2, 0, 2, 2, 4, 4, 2]",90,100000,43
415,100000,214.0,1.298643799033016,"[0, 4, 4, 4, 4, 2, 2, 4, 4, 2]",90,100000,43
416,0,146.0,1.3277653750265017,"[4, 2, 1, 0, 3, 3, 1, 4, 4, 0]",90,100000,44
417,100000,205.0,1.3313303269678727,"[4, 3, 4, 4, 3, 3, 2, 4, 4, 0]",90,100000,44
418,0,160.0,1.3626317250309512,"[0, 3, 3, 3, 4, 2, 1, 4, 2, 0]",90,100000,45
419,100000,221.0,1.367159171961248,"[4, 3, 3, 4, 4, 4, 1, 4, 4, 1]",90,100000,45
420,0,147.0,1.397862353012897,"[2, 0, 2, 4, 0, 4, 0, 3, 2, 3]",90,100000,46
421,100000,215.0,1.4018389099510387,"[2, 4, 3, 4, 3, 4, 3, 4, 2, 3]",90,100000,46
422,0,147.0,1.4329452599631622,"[1, 3, 0, 3, 3, 4, 3, 1, 2, 2]",90,100000,47
423,100000,216.0,1.4425424869405106,"[1, 4, 2, 3, 4, 4, 4, 4, 2, 4]",90,100000,47
424,0,178.0,1.4935486409813166,"[3, 3, 4, 0, 3, 4, 3, 3, 1, 3]",90,100000,48
425,100000,209.0,1.4961940719513223,"[4, 3, 4, 4, 3, 4, 3, 3, 1, 3]",90,100000,48
426,0,122.0,1.5265766120282933,"[3, 2, 3, 0, 2, 3, 1, 0, 3, 1]",90,100000,49
427,100000,177.0,1.5301496509928256,"[4, 4, 3, 4, 2, 3, 4, 0, 4, 1]",90,100000,49
428,0,147.0,1.5593221229501069,"[4, 0, 3, 2, 1, 4, 0, 4, 2, 1]",90,100000,50
429,100000,195.0,1.5624681490007788,"[4, 0, 4, 2, 3, 4, 3, 4, 4, 1]",90,100000,50
430,0,122.0,1.5920584229752421,"[4, 1, 2, 3, 1, 4, 4, 1, 0, 1]",90,100000,51
431,100000,177.0,1.594129128032364,"[4, 4, 2, 3, 1, 4, 4, 1, 3, 3]",90,100000,51
432,0,160.0,1.6458192369900644,"[2, 2, 2, 3, 2, 3, 0, 2, 2, 4]",90,100000,52
433,100000,214.0,1.6499949869466946,"[2, 2, 3, 4, 3, 3, 0, 4, 4, 4]",90,100000,52
434,0,164.0,1.6805002640467137,"[2, 2, 1, 3, 4, 4, 4, 1, 4, 0]",90,100000,53
435,100000,204.0,1.6831718489993364,"[2, 2, 2, 3, 4, 4, 4, 1, 4, 4]",90,100000,53
436,0,105.0,1.712639551027678,"[0, 0, 1, 0, 4, 1, 4, 4, 2, 0]",90,100000,54
437,100000,184.0,1.716880823019892,"[3, 4, 4, 0, 4, 3, 4, 4, 3, 0]",90,100000,54
438,0,102.0,1.7470122380182147,"[1, 3, 2, 0, 1, 1, 3, 4, 1, 1]",90,100000,55
439,100000,221.0,1.753067180979997,"[2, 3, 4, 4, 4, 4, 4, 4, 3, 1]",90,100000,55
440,0,0.0,1.782761245034635,"[2, 4, 2, 3, 3, 3, 1, 4, 4, 4]",90,100000,56
441,100000,201.0,1.7851009860169142,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4]",90,100000,56
442,0,103.0,1.8141897909808904,"[2, 2, 0, 0, 3, 3, 1, 1, 1, 2]",90,100000,57
443,100000,190.0,1.8194424499524757,"[4, 4, 4, 2, 4, 3, 2, 3, 1, 2]",90,100000,57
444,0,75.0,1.851528133964166,"[1, 3, 0, 0, 1, 1, 0, 1, 0, 4]",90,100000,58
445,100000,189.0,1.8558146529830992,"[4, 3, 1, 4, 1, 3, 3, 4, 3, 4]",90,100000,58
446,0,169.0,1.886994841042906,"[0, 3, 1, 4, 2, 4, 2, 4, 1, 3]",90,100000,59
447,100000,224.0,1.8901030060369521,"[1, 3, 1, 4, 4, 4, 3, 4, 4, 4]",90,100000,59
448,0,145.0,1.9208246159832925,"[4, 4, 3, 1, 3, 3, 3, 2, 0, 1]",90,100000,60
449,100000,197.0,1.9237603159854189,"[4, 4, 3, 3, 3, 3, 3, 4, 3, 1]",90,100000,60
450,0,141.0,1.9538974240422249,"[3, 3, 0, 3, 1, 4, 3, 3, 3, 0]",90,100000,61
451,100000,212.0,1.96254889795091,"[3, 4, 3, 4, 3, 4, 4, 4, 4, 0]",90,100000,61
452,0,103.0,1.9936806809855625,"[2, 3, 1, 1, 3, 4, 2, 0, 0, 0]",90,100000,62
453,100000,208.0,1.9980994430370629,"[4, 3, 3, 4, 3, 4, 3, 4, 4, 0]",90,100000,62
454,0,132.0,2.029326242976822,"[3, 3, 1, 2, 3, 4, 4, 1, 0, 1]",90,100000,63
455,100000,185.0,2.0327877949457616,"[3, 4, 4, 2, 3, 4, 4, 1, 3, 1]",90,100000,63
456,0,96.0,2.0653452510014176,"[0, 0, 0, 3, 0, 4, 0, 1, 4, 0]",90,100000,64
457,100000,208.0,2.071131170960143,"[3, 4, 2, 3, 4, 4, 4, 2, 4, 2]",90,100000,64
458,0,86.0,2.1055711020017043,"[0, 2, 4, 1, 2, 0, 2, 1, 0, 1]",90,100000,65
459,100000,173.0,2.1081919569987804,"[0, 3, 4, 3, 2, 4, 2, 1, 4, 1]",90,100000,65
460,0,194.0,2.1416282859863713,"[0, 4, 0, 4, 4, 2, 4, 4, 3, 4]",90,100000,66
461,100000,220.0,2.1447906410321593,"[0, 4, 0, 4, 4, 4, 4, 4, 4, 4]",90,100000,66
462,0,114.0,2.1774046249920502,"[1, 1, 1, 4, 2, 1, 3, 3, 2, 0]",90,100000,67
463,100000,219.0,2.1851267870515585,"[3, 4, 2, 4, 4, 4, 3, 4, 2, 3]",90,100000,67
464,0,86.0,2.218202425050549,"[3, 2, 2, 1, 0, 1, 2, 1, 1, 2]",90,100000,68
465,100000,171.0,2.223730982048437,"[3, 3, 3, 3, 1, 1, 4, 4, 4, 2]",90,100000,68
466,0,105.0,2.2571864429628477,"[1, 1, 2, 4, 0, 1, 4, 4, 0, 1]",90,100000,69
467,100000,198.0,2.2618626069743186,"[4, 1, 2, 4, 2, 3, 4, 4, 3, 4]",90,100000,69
468,0,169.0,2.2969659899827093,"[4, 2, 3, 0, 4, 1, 1, 4, 2, 4]",90,100000,70
469,100000,169.0,2.2991227000020444,"[4, 2, 3, 0, 4, 1, 1, 4, 2, 4]",90,100000,70
470,0,45.0,2.333805153029971,"[1, 0, 0, 2, 0, 0, 2, 0, 0, 3]",90,100000,71
471,100000,191.0,2.339875282952562,"[4, 0, 4, 3, 2, 4, 2, 4, 2, 3]",90,100000,71
472,0,139.0,2.3760072799632326,"[4, 0, 1, 3, 1, 4, 4, 3, 3, 0]",90,100000,72
473,100000,181.0,2.379734836984426,"[4, 0, 2, 3, 3, 4, 4, 3, 4, 1]",90,100000,72
474,0,168.0,2.413102478021756,"[3, 3, 2, 2, 4, 0, 1, 4, 3, 3]",90,100000,73
475,100000,181.0,2.4166884230216965,"[3, 4, 2, 2, 4, 0, 1, 4, 4, 3]",90,100000,73
476,0,135.0,2.4515678900061175,"[3, 4, 1, 0, 1, 4, 0, 3, 4, 0]",90,100000,74
477,100000,190.0,2.4569667410105467,"[3, 4, 1, 2, 2, 4, 4, 3, 4, 3]",90,100000,74
478,0,110.0,2.491218189941719,"[4, 1, 2, 3, 0, 0, 2, 4, 3, 0]",90,100000,75
479,100000,210.0,2.498204611008987,"[4, 3, 4, 4, 4, 3, 4, 4, 3, 0]",90,100000,75
480,0,106.0,2.533788562985137,"[1, 0, 1, 4, 2, 1, 1, 2, 3, 0]",90,100000,76
481,100000,218.0,2.541765504051,"[2, 2, 2, 4, 4, 4, 4, 2, 4, 4]",90,100000,76
482,0,154.0,2.5773371759569272,"[0, 1, 0, 2, 3, 3, 2, 3, 4, 3]",90,100000,77
483,100000,205.0,2.584768475033343,"[0, 3, 2, 4, 3, 3, 4, 4, 4, 3]",90,100000,77
484,0,103.0,2.6216022309381515,"[3, 0, 0, 2, 1, 1, 1, 4, 1, 3]",90,100000,78
485,100000,211.0,2.630200479994528,"[4, 0, 4, 4, 3, 4, 4, 4, 1, 4]",90,100000,78
486,0,119.0,2.6657693770248443,"[4, 2, 1, 3, 2, 2, 1, 2, 1, 1]",90,100000,79
487,100000,205.0,2.6734941710019484,"[4, 3, 3, 4, 2, 4, 2, 4, 1, 4]",90,100000,79
488,0,132.0,2.7073357610497624,"[2, 3, 3, 1, 1, 3, 2, 0, 4, 1]",90,100000,80
489,100000,192.0,2.7128363229567185,"[4, 3, 3, 4, 2, 3, 3, 2, 4, 2]",90,100000,80
490,0,158.0,2.7510572749888524,"[1, 2, 0, 3, 2, 4, 0, 2, 3, 4]",90,100000,81
491,100000,196.0,2.7554681970505044,"[1, 2, 4, 3, 2, 4, 3, 2, 3, 4]",90,100000,81
492,0,178.0,2.7904153839917853,"[3, 0, 1, 3, 2, 4, 4, 2, 4, 4]",90,100000,82
