,0,1,2,3,4,5,6,7
0,0.8055555555555556,0.02324055629261322,0.4875,0.16250000000000003,0.009909653663635254,0.001208521884760182,0.0037415266036987306,0.0007354576591043362
1,0.8256944444444445,0.022916666666666672,0.525,0.09354143466934853,0.02011682987213135,0.0020868133904383625,0.0034888029098510743,0.0006452373807416056
2,0.8439814814814814,0.021119434681401934,0.5333333333333334,0.06666666666666668,0.028866076469421388,0.004438663621892261,0.0038093090057373046,0.0007030469111214223
3,0.8368055555555556,0.014061428285636503,0.559375,0.10406766128341696,0.041950774192810056,0.004528543763867898,0.0036766529083251953,0.0006781709090656751
4,0.8316666666666667,0.0153256824712597,0.5974999999999999,0.07537406715840668,0.1392896890640259,0.011204673116801296,0.004044461250305176,0.0004791003526425256
5,0.874074074074074,0.009036676525899576,0.7083333333333334,0.06718548123582126,0.14713623523712158,0.00540922189277849,0.0037325382232666015,0.0007788722293267747
6,0.8501984126984127,0.03539595788672872,0.6857142857142857,0.06785714285714285,0.16104772090911865,0.007541812109386379,0.003798103332519531,0.0006063983548405241
7,0.8727430555555555,0.006903088663913561,0.7375,0.046770717334674264,0.18089814186096193,0.01393174599266077,0.0037784337997436523,0.0006578243689023332
8,0.8675658786040034,0.013227261839839227,0.7344287949921753,0.05030918606041657,0.17799680233001708,0.004388233833977246,0.004208707809448242,0.00023112780088017088
9,0.8285344228094577,0.017238160828079656,0.7096202531645569,0.04578638231658101,0.2034454822540283,0.011962911305475058,0.0038960933685302734,0.000687932409565361
10,0.8607011965419046,0.01059174272240231,0.7690830721003135,0.04562281374628273,0.21193218231201172,0.009105298817694396,0.0035704374313354492,0.0008960697960059937
11,0.866087962962963,0.016270118520995563,0.771875,0.049618772349227305,0.22676589488983154,0.016819292716834314,0.0036431074142456053,0.0006967143991310133
12,0.8745726495726496,0.007090025650870512,0.7730769230769231,0.047340513942658355,0.22097854614257811,0.014925260066601262,0.003890323638916016,0.0007186265654997054
13,0.8355158730158729,0.028915885475887183,0.6812499999999999,0.03482142857142857,0.23739562034606934,0.011444703357568402,0.0038506269454956056,0.0007030168966517861
14,0.8770370370370371,0.0097005932249695,0.7741666666666667,0.047936590060898836,0.2464050054550171,0.015713163253934067,0.0038995265960693358,0.0006070702309968273
15,0.8704861111111111,0.02240794246281141,0.77578125,0.03388320069093975,0.2481767177581787,0.019342410427529766,0.003946161270141602,0.0007680354411478414
16,0.8678104575163399,0.01332375825614132,0.7676470588235295,0.04801419916857207,0.2456050157546997,0.019674224563707644,0.003909444808959961,0.0007107337358088154
17,0.8484567901234568,0.010891388881848072,0.7138888888888888,0.03148828902431843,0.27121007442474365,0.019341632709227365,0.003547000885009766,0.0008734853457182701
18,0.8585526315789475,0.01623152721198865,0.7605263157894737,0.02855596633448779,0.2972474336624146,0.019617424286815847,0.003934288024902343,0.0005208038078731119
19,0.8446527777777778,0.041724554695121346,0.7650000000000001,0.08077747210701756,0.2886667013168335,0.02030381564769967,0.004092574119567871,0.00036269845486008097
